customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability%,Risk_Level
8406-LNMHF,Male,1,Yes,No,59,Fiber optic,One year,Credit card (automatic),82.95,4903.15,0,0,20.018586303903675,Low Risk
7410-KTVFV,Male,0,Yes,No,18,DSL,Month-to-month,Mailed check,49.55,878.35,1,0,41.67266717944078,Medium Risk
7074-STDCN,Male,0,No,No,39,DSL,Month-to-month,Electronic check,40.6,1494.5,0,0,41.02088869919262,Medium Risk
6980-IMXXE,Female,0,Yes,Yes,69,No,Two year,Bank transfer (automatic),20.2,1412.65,0,0,0.4625435978931317,Low Risk
0486-HECZI,Male,0,Yes,No,55,Fiber optic,Month-to-month,Electronic check,96.75,5238.9,1,1,60.52865987471006,Medium Risk
7569-NMZYQ,Female,0,Yes,Yes,72,Fiber optic,Two year,Bank transfer (automatic),118.75,8672.45,0,0,7.8760128287653055,Low Risk
4819-HJPIW,Male,0,No,No,18,DSL,Month-to-month,Mailed check,25.15,476.8,0,0,44.91318358393438,Medium Risk
8309-PPCED,Female,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),110.45,7982.5,0,0,16.247286369460877,Low Risk
7312-XSBAT,Male,0,No,No,1,DSL,Month-to-month,Electronic check,49.75,49.75,0,1,61.1086509890439,Medium Risk
6598-RFFVI,Male,0,No,No,2,No,One year,Credit card (automatic),19.3,28.3,1,0,26.592646416894926,Low Risk
9945-PSVIP,Female,0,Yes,Yes,25,No,Two year,Mailed check,18.7,383.65,0,0,3.218383069261262,Low Risk
9531-NSBMR,Female,0,No,No,36,No,One year,Bank transfer (automatic),19.25,679.8,0,0,5.556118118763515,Low Risk
9796-MVYXX,Female,1,No,No,14,DSL,Two year,Mailed check,39.7,692.35,0,0,8.265827986716424,Low Risk
9512-UIBFX,Male,0,Yes,Yes,18,Fiber optic,Month-to-month,Mailed check,95.15,1779.95,1,1,60.75958713849063,Medium Risk
1657-DYMBM,Male,0,Yes,No,53,No,Two year,Credit card (automatic),19.9,1110.05,0,0,1.869963995246137,Low Risk
5204-QZXPU,Male,0,No,No,19,DSL,Month-to-month,Electronic check,39.65,733.35,1,1,71.20925597641262,High Risk
9348-ROUAI,Female,0,Yes,Yes,59,DSL,Two year,Credit card (automatic),90.3,5194.05,0,0,3.1552538772487635,Low Risk
5288-AHOUP,Male,1,No,No,11,Fiber optic,Month-to-month,Electronic check,78.5,874.2,0,1,88.62739963764298,High Risk
4724-WXVWF,Male,0,No,No,48,Fiber optic,Month-to-month,Electronic check,95.4,4445.3,0,0,42.10271088474565,Medium Risk
0222-CNVPT,Male,1,No,No,52,DSL,Month-to-month,Credit card (automatic),48.8,2555.05,0,0,49.200886233638194,Medium Risk
5447-VYTKW,Male,0,No,No,27,DSL,Month-to-month,Mailed check,53.45,1461.45,0,0,14.42515752237343,Low Risk
9208-OLGAQ,Female,1,No,No,18,Fiber optic,Month-to-month,Electronic check,84.95,1443.65,0,1,78.84066566735284,High Risk
6770-XUAGN,Female,0,Yes,Yes,1,No,Month-to-month,Electronic check,21.0,21.0,1,1,50.985822492288825,Medium Risk
7801-KICAO,Female,0,No,No,18,Fiber optic,Month-to-month,Electronic check,74.15,1345.75,0,1,78.14930115737383,High Risk
8929-KSWIH,Male,0,No,No,25,Fiber optic,Two year,Bank transfer (automatic),99.3,2513.5,0,0,23.390077403011986,Low Risk
6599-GZWCM,Female,0,No,No,13,Fiber optic,One year,Mailed check,74.65,966.25,0,0,40.75257379995896,Medium Risk
2952-QAYZF,Male,0,No,No,5,Fiber optic,Month-to-month,Electronic check,85.3,424.15,1,1,89.28439844278302,High Risk
2737-YNGYW,Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,80.55,184.1,1,1,87.63010329213004,High Risk
1929-ZCBHE,Male,0,Yes,Yes,47,DSL,One year,Electronic check,40.3,1794.8,0,0,4.35541840959811,Low Risk
1166-PQLGG,Female,0,Yes,Yes,72,No,Two year,Bank transfer (automatic),19.55,1463.45,0,0,0.4014446920647606,Low Risk
2650-GYRYL,Male,0,Yes,Yes,33,No,One year,Bank transfer (automatic),19.45,600.25,0,0,4.689903592810996,Low Risk
5627-TVBPP,Female,0,No,Yes,35,No,One year,Credit card (automatic),20.1,644.5,0,0,4.492638565283454,Low Risk
7445-WMRBW,Female,0,No,No,48,DSL,One year,Bank transfer (automatic),73.85,3581.4,0,0,10.159894759765391,Low Risk
3223-DWFIO,Male,1,No,No,4,Fiber optic,Month-to-month,Electronic check,69.35,261.65,0,1,85.72992486398763,High Risk
6704-UTUKK,Male,0,Yes,No,29,DSL,Month-to-month,Electronic check,45.9,1332.4,0,1,71.78832486324725,High Risk
8397-MVTAZ,Male,0,Yes,No,34,Fiber optic,Month-to-month,Electronic check,100.05,3480.0,1,1,83.6135153886471,High Risk
8882-TLVRW,Male,0,Yes,Yes,69,DSL,Two year,Mailed check,39.1,2779.5,0,0,1.029917972397026,Low Risk
8409-WQJUX,Female,0,No,No,25,DSL,One year,Electronic check,54.2,1423.15,0,0,40.259783834588944,Medium Risk
8218-FFJDS,Female,0,Yes,No,72,DSL,Two year,Bank transfer (automatic),86.4,6058.95,0,0,2.994210313181386,Low Risk
3769-MHZNV,Female,0,Yes,Yes,33,No,Two year,Mailed check,20.1,670.35,0,0,1.4594518265727396,Low Risk
3301-VKTGC,Male,0,Yes,Yes,68,Fiber optic,One year,Bank transfer (automatic),85.5,5696.6,0,0,11.495820887600944,Low Risk
7242-EDTYC,Male,0,No,Yes,44,No,Two year,Bank transfer (automatic),19.55,819.95,0,0,0.8712609774846336,Low Risk
2817-LVCPP,Female,0,No,No,50,No,Two year,Credit card (automatic),19.4,1023.95,0,0,2.1623562161199286,Low Risk
3460-TJBWI,Male,0,Yes,Yes,24,No,Two year,Mailed check,24.2,609.05,0,0,2.7675772317694363,Low Risk
0377-JBKKT,Male,0,Yes,Yes,22,DSL,Month-to-month,Mailed check,57.95,1271.8,0,0,11.204380762203533,Low Risk
8915-NNTRC,Male,0,Yes,Yes,72,Fiber optic,Two year,Credit card (automatic),107.7,7919.8,0,0,8.534838388607477,Low Risk
6856-RAURS,Female,0,No,No,2,Fiber optic,Month-to-month,Mailed check,74.9,136.05,0,1,88.17309047482324,High Risk
0487-CRLZF,Female,0,No,No,49,DSL,Two year,Bank transfer (automatic),74.45,3721.9,0,0,10.93695547931246,Low Risk
3807-BPOMJ,Female,0,Yes,No,55,Fiber optic,One year,Electronic check,94.75,5276.1,0,0,43.4319546315944,Medium Risk
3006-XIMLN,Female,0,No,Yes,2,Fiber optic,Month-to-month,Bank transfer (automatic),94.2,193.8,1,1,90.22683140152525,High Risk
3750-CKVKH,Male,0,No,No,2,Fiber optic,Month-to-month,Electronic check,67.75,116.65,1,1,89.99788111568301,High Risk
2391-SOORI,Male,0,No,Yes,4,DSL,Month-to-month,Electronic check,49.35,219.65,1,0,48.801566311295126,Medium Risk
6338-AVWCY,Male,0,No,No,3,DSL,Month-to-month,Mailed check,40.15,130.75,1,1,85.0478575655266,High Risk
3237-AJGEH,Female,0,Yes,Yes,3,DSL,Month-to-month,Mailed check,31.0,95.05,1,1,62.041798313196814,Medium Risk
8695-ARGXZ,Male,1,Yes,No,34,Fiber optic,Month-to-month,Electronic check,75.55,2425.4,0,1,71.41175804342575,High Risk
6559-RAKOZ,Male,0,Yes,Yes,49,Fiber optic,One year,Electronic check,97.95,4917.9,0,1,54.776589656561136,Medium Risk
1867-BDVFH,Male,0,Yes,Yes,11,Fiber optic,Month-to-month,Electronic check,74.35,834.2,1,1,84.27982345330399,High Risk
3597-YASZG,Female,1,Yes,No,70,Fiber optic,Two year,Bank transfer (automatic),104.45,7349.35,0,0,16.79198109134612,Low Risk
6483-OATDN,Male,0,Yes,Yes,8,DSL,Month-to-month,Credit card (automatic),51.3,411.6,0,0,43.92447015075114,Medium Risk
7531-GQHME,Male,0,No,No,12,No,Month-to-month,Credit card (automatic),20.05,265.45,0,0,32.20923694316032,Low Risk
8840-DQLGN,Female,1,Yes,No,35,Fiber optic,Month-to-month,Bank transfer (automatic),100.5,3653.35,1,0,43.2373934058974,Medium Risk
6583-SZVGP,Male,0,No,No,48,Fiber optic,Two year,Bank transfer (automatic),108.1,5067.45,0,0,23.497215888778342,Low Risk
8182-PNAGI,Male,0,No,No,12,DSL,Month-to-month,Bank transfer (automatic),50.25,593.75,1,0,39.332883107205745,Low Risk
0315-LVCRK,Male,0,No,No,11,Fiber optic,Month-to-month,Electronic check,84.8,888.75,0,1,84.16043596785315,High Risk
1853-UDXBW,Male,0,Yes,Yes,1,Fiber optic,Month-to-month,Electronic check,70.0,70.0,1,1,85.78258654651117,High Risk
2930-UOTMB,Female,0,No,No,31,DSL,Month-to-month,Credit card (automatic),65.25,1994.3,1,0,19.62631917696327,Low Risk
6023-YEBUP,Male,0,No,No,3,Fiber optic,Month-to-month,Electronic check,100.95,329.95,1,1,95.11225114740148,High Risk
2995-UPRYS,Female,1,Yes,No,40,Fiber optic,One year,Credit card (automatic),99.2,4062.2,1,0,31.392000637290717,Low Risk
7520-HQWJU,Female,0,Yes,Yes,66,DSL,Month-to-month,Bank transfer (automatic),67.45,4508.65,0,0,10.587494243901496,Low Risk
0691-NIKRI,Female,0,No,No,40,Fiber optic,One year,Credit card (automatic),105.95,4335.2,0,0,46.34145345661461,Medium Risk
3665-JATSN,Female,0,No,No,19,DSL,Month-to-month,Electronic check,39.7,710.05,0,1,64.50819595588331,Medium Risk
8620-RJPZN,Female,0,No,No,1,No,Month-to-month,Electronic check,20.7,20.7,0,1,52.501311734431624,Medium Risk
6993-YCOBK,Male,0,Yes,Yes,60,Fiber optic,Two year,Electronic check,110.6,6586.85,0,0,18.76240198010446,Low Risk
8922-NPKBJ,Male,0,Yes,Yes,42,No,Two year,Mailed check,19.35,867.3,0,0,0.941441427493301,Low Risk
4942-VZZOM,Male,0,Yes,No,64,DSL,One year,Credit card (automatic),66.15,4392.5,0,0,12.8347818464615,Low Risk
4701-LKOZD,Female,0,No,No,70,DSL,Two year,Credit card (automatic),89.75,6367.2,0,0,3.213894723251577,Low Risk
7621-VPNET,Female,0,Yes,No,42,Fiber optic,Month-to-month,Credit card (automatic),85.9,3729.75,0,0,48.04829180321295,Medium Risk
1345-ZUKID,Male,0,No,No,14,No,One year,Mailed check,19.35,324.8,0,0,9.545740447050504,Low Risk
7839-NUIAA,Female,0,Yes,Yes,61,DSL,Month-to-month,Electronic check,59.8,3641.5,0,0,12.457022177718244,Low Risk
2758-RNWXS,Male,0,No,No,35,Fiber optic,One year,Electronic check,89.2,3251.3,0,0,27.775124806688233,Low Risk
8280-MQRQN,Female,0,No,No,1,DSL,Month-to-month,Mailed check,50.45,50.45,1,1,71.16854143255502,High Risk
5813-UECBU,Male,1,No,No,33,Fiber optic,Month-to-month,Credit card (automatic),83.85,2716.3,1,1,65.98776770509882,Medium Risk
6139-ZZRBQ,Male,1,No,No,64,No,Two year,Bank transfer (automatic),20.05,1198.05,0,0,1.3274817515863473,Low Risk
6972-SNKKW,Female,0,No,No,6,No,Month-to-month,Mailed check,20.0,109.2,0,0,35.71391294302993,Low Risk
8433-WPJTV,Female,1,Yes,Yes,65,Fiber optic,One year,Bank transfer (automatic),103.9,6767.1,0,0,33.57100215760492,Low Risk
7924-GJZFI,Female,1,Yes,No,25,Fiber optic,Month-to-month,Electronic check,69.3,1813.1,0,1,73.71074535867056,High Risk
4674-HGNUA,Male,0,Yes,Yes,71,DSL,Two year,Credit card (automatic),89.9,6457.15,0,0,2.213450615579529,Low Risk
5380-WJKOV,Male,0,No,No,34,Fiber optic,Month-to-month,Electronic check,106.35,3549.25,1,1,80.27586127182995,High Risk
8111-RKSPX,Male,0,No,No,4,Fiber optic,Month-to-month,Bank transfer (automatic),72.2,305.55,1,1,88.51874281183711,High Risk
6319-QSUSR,Female,0,No,Yes,11,No,Month-to-month,Credit card (automatic),19.7,216.2,0,0,25.910163975667448,Low Risk
1722-LDZJS,Male,0,Yes,Yes,53,No,One year,Credit card (automatic),20.2,1068.15,0,0,2.7567111826485964,Low Risk
9279-CJEOJ,Female,1,No,No,21,Fiber optic,Month-to-month,Bank transfer (automatic),95.4,2025.1,0,1,80.7465088788958,High Risk
3768-NLUBH,Male,1,Yes,No,57,Fiber optic,Month-to-month,Electronic check,100.6,5746.15,1,1,78.00025578718532,High Risk
2674-MIAHT,Female,0,No,No,4,Fiber optic,Month-to-month,Mailed check,80.3,324.2,0,1,84.20144645940135,High Risk
4452-QIIEB,Male,0,No,No,7,DSL,Month-to-month,Mailed check,43.9,278.4,0,1,57.0973435062326,Medium Risk
6061-GWWAV,Male,0,No,Yes,41,DSL,One year,Mailed check,70.2,2894.55,0,0,4.307096110221718,Low Risk
8393-DLHGA,Male,0,No,Yes,25,Fiber optic,Month-to-month,Electronic check,95.9,2448.75,1,1,72.07667939078192,High Risk
4678-DVQEO,Female,0,No,No,1,DSL,Month-to-month,Electronic check,52.2,52.2,1,1,67.64753146587452,Medium Risk
4709-LKHYG,Female,0,Yes,Yes,29,No,One year,Electronic check,20.0,540.05,0,0,5.706353881281268,Low Risk
4423-JWZJN,Male,0,Yes,Yes,64,Fiber optic,One year,Credit card (automatic),90.25,5629.15,0,0,26.94469592048856,Low Risk
9209-NWPGU,Male,0,No,No,44,DSL,One year,Electronic check,65.4,2774.55,0,0,6.043599316746344,Low Risk
7252-NTGSS,Female,0,No,No,1,DSL,Month-to-month,Mailed check,45.15,45.15,0,1,62.61290324415811,Medium Risk
2599-CIPQE,Male,0,Yes,Yes,71,Fiber optic,Two year,Credit card (automatic),109.3,7782.85,0,0,4.457374634305137,Low Risk
2987-BJXIK,Female,0,No,No,70,DSL,Two year,Mailed check,84.7,5991.05,0,0,4.080987983240105,Low Risk
5562-YJQGT,Female,0,No,No,2,No,Month-to-month,Credit card (automatic),20.35,35.1,0,0,44.50543910790074,Medium Risk
0923-PNFUB,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,83.75,247.25,1,1,84.97985988564257,High Risk
3077-RSNTJ,Female,0,Yes,Yes,6,No,Month-to-month,Mailed check,19.7,113.5,0,0,28.296173941987572,Low Risk
5828-AVIPD,Male,0,Yes,Yes,19,Fiber optic,One year,Electronic check,100.95,1875.55,1,1,53.971465952141806,Medium Risk
6137-NICCO,Female,0,Yes,Yes,6,Fiber optic,Month-to-month,Mailed check,94.05,518.75,0,1,82.35876836075869,High Risk
8430-TWCBX,Female,0,Yes,No,49,No,One year,Credit card (automatic),20.7,1032.05,0,0,4.726591089571119,Low Risk
0327-WFZSY,Male,0,Yes,Yes,39,Fiber optic,One year,Electronic check,100.0,3835.55,0,0,46.63149628784121,Medium Risk
3096-WPXBT,Female,0,Yes,Yes,61,Fiber optic,One year,Credit card (automatic),100.7,6018.65,0,0,23.43857090051792,Low Risk
9895-VFOXH,Female,0,No,No,1,DSL,Month-to-month,Mailed check,24.4,24.4,0,1,75.9963077504087,High Risk
3363-EWLGO,Female,0,No,No,5,No,Month-to-month,Mailed check,19.95,109.6,0,0,37.72724810281176,Low Risk
3594-KADLU,Male,0,Yes,No,3,DSL,Month-to-month,Mailed check,35.1,101.1,0,1,51.47218251175387,Medium Risk
0397-ZXWQF,Male,0,No,No,67,No,Two year,Bank transfer (automatic),20.5,1430.95,0,0,0.7761795260473378,Low Risk
7524-VRLPL,Male,1,No,No,69,DSL,Two year,Credit card (automatic),74.1,5031.0,0,0,2.7436790469554406,Low Risk
8096-LOIST,Female,0,No,No,19,DSL,Month-to-month,Electronic check,56.2,1093.4,0,1,55.43695679638645,Medium Risk
2272-JKMSI,Female,0,Yes,Yes,62,Fiber optic,One year,Electronic check,110.8,6840.95,0,0,38.356871962293525,Low Risk
0928-JMXNP,Male,1,Yes,No,4,DSL,Month-to-month,Electronic check,29.9,118.25,0,1,86.6978676249266,High Risk
9274-UARKJ,Female,0,No,No,15,Fiber optic,Month-to-month,Bank transfer (automatic),83.2,1130.0,0,1,67.46755018800239,Medium Risk
1485-YDHMM,Male,0,Yes,Yes,52,Fiber optic,Month-to-month,Bank transfer (automatic),93.25,4631.7,0,0,47.46437018284226,Medium Risk
4211-MMAZN,Male,0,No,No,1,No,Month-to-month,Mailed check,20.25,20.25,1,0,43.06707768812298,Medium Risk
4706-DGAHW,Male,1,No,No,1,DSL,Month-to-month,Electronic check,45.2,45.2,0,1,73.60040320097133,High Risk
5472-CVMDX,Female,0,No,No,68,DSL,Two year,Mailed check,38.9,2719.2,0,0,1.553290995248676,Low Risk
4464-JCOLN,Male,0,Yes,Yes,2,No,One year,Mailed check,19.85,35.9,1,0,17.8505168303218,Low Risk
1545-JFUML,Male,0,Yes,No,71,Fiber optic,Two year,Electronic check,99.0,6994.6,0,0,15.4627359440181,Low Risk
9391-TTOYH,Female,0,No,No,23,No,Month-to-month,Mailed check,19.5,470.2,0,0,16.772448761698712,Low Risk
0603-TPMIB,Female,0,Yes,Yes,59,No,Two year,Mailed check,25.45,1534.05,0,0,1.2155406268887374,Low Risk
9367-TCUYN,Female,0,No,No,12,No,Month-to-month,Mailed check,20.1,223.6,0,0,28.424851974461195,Low Risk
4075-JFPGR,Female,0,Yes,No,51,Fiber optic,One year,Electronic check,93.5,4619.55,0,0,35.628390988953484,Low Risk
0412-UCCNP,Male,0,No,No,55,DSL,Two year,Electronic check,59.2,3175.85,0,0,4.047154679081373,Low Risk
2519-LBNQL,Male,1,Yes,No,60,Fiber optic,One year,Electronic check,104.35,6339.45,0,1,62.13037847039009,Medium Risk
1809-DMJHQ,Female,0,No,Yes,5,DSL,Month-to-month,Mailed check,46.0,221.7,1,0,48.26055650136586,Medium Risk
2322-VCZHZ,Male,1,Yes,No,23,Fiber optic,Month-to-month,Electronic check,90.0,2024.1,0,1,57.862920965911904,Medium Risk
3058-WQDRE,Male,0,No,No,13,DSL,Month-to-month,Bank transfer (automatic),25.15,331.85,0,1,60.775700412084255,Medium Risk
8166-ZZTFS,Female,1,Yes,No,66,DSL,Two year,Bank transfer (automatic),80.55,5265.1,1,0,10.574759674619585,Low Risk
3126-WQMGH,Female,0,Yes,No,49,DSL,Month-to-month,Credit card (automatic),52.15,2583.75,0,0,41.35319443900044,Medium Risk
4892-VLANZ,Male,0,No,No,1,No,Month-to-month,Mailed check,19.8,19.8,1,0,43.72015502888325,Medium Risk
9576-ANLXO,Female,0,No,No,3,Fiber optic,Month-to-month,Bank transfer (automatic),69.55,222.3,1,1,84.65581122762164,High Risk
9975-GPKZU,Male,0,Yes,Yes,46,No,Two year,Credit card (automatic),19.75,856.5,0,0,0.853621141888577,Low Risk
9194-GFVOI,Female,0,Yes,No,42,DSL,Two year,Credit card (automatic),84.35,3571.6,0,0,5.225429659621993,Low Risk
1113-IUJYX,Female,0,Yes,No,14,Fiber optic,One year,Mailed check,105.95,1348.9,1,0,23.038187239206177,Low Risk
8711-LOBKY,Male,0,Yes,Yes,59,No,Two year,Mailed check,19.85,1188.25,0,0,0.8148670583645384,Low Risk
3858-VOBET,Male,0,No,No,23,Fiber optic,Month-to-month,Electronic check,74.95,1710.45,1,1,74.61312464725847,High Risk
9030-QGZNL,Female,0,No,No,8,No,Two year,Mailed check,20.85,161.65,0,0,8.846272366083598,Low Risk
0628-CNQRM,Male,0,Yes,Yes,22,DSL,One year,Bank transfer (automatic),67.5,1544.05,1,0,9.387010266228279,Low Risk
1735-XMJVH,Male,0,Yes,Yes,8,No,Month-to-month,Mailed check,19.35,152.6,0,0,33.66484882200898,Low Risk
9057-SIHCH,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,96.6,291.9,1,1,94.55555849501795,High Risk
7073-QETQY,Male,0,Yes,Yes,66,No,One year,Electronic check,20.35,1359.5,0,0,2.4558159322071327,Low Risk
7722-VJRQD,Male,0,Yes,Yes,72,DSL,Two year,Bank transfer (automatic),60.95,4549.05,0,0,2.166606540371226,Low Risk
6158-HDPXZ,Male,0,No,No,1,DSL,Month-to-month,Mailed check,25.35,25.35,0,1,76.01687660859801,High Risk
3722-WPXTK,Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,88.35,88.35,1,1,93.65851436199024,High Risk
6164-HXUGH,Female,0,Yes,Yes,6,No,Month-to-month,Mailed check,19.85,119.3,0,0,28.321301120482822,Low Risk
1302-TPUBN,Male,0,No,No,66,No,Two year,Bank transfer (automatic),19.35,1240.8,0,0,0.8135941186868035,Low Risk
9592-ERDKV,Male,0,Yes,No,37,DSL,One year,Mailed check,79.25,2911.8,0,0,16.886438418780997,Low Risk
8445-DNBAE,Male,0,No,Yes,1,DSL,Month-to-month,Electronic check,50.05,50.05,0,1,78.8958239212711,High Risk
4547-LYTDD,Female,0,No,No,16,Fiber optic,Month-to-month,Electronic check,72.65,1194.3,1,1,74.6688607448715,High Risk
8221-HVAYI,Male,0,Yes,Yes,35,DSL,Two year,Credit card (automatic),69.15,2490.15,0,0,3.2603923044190997,Low Risk
5176-OLSKT,Female,0,Yes,No,66,DSL,Two year,Bank transfer (automatic),66.9,4370.25,0,0,2.294974223346078,Low Risk
6048-UWKAL,Female,1,Yes,No,69,Fiber optic,Two year,Credit card (automatic),105.4,6998.95,0,0,13.359674690727195,Low Risk
7617-EYGLW,Male,0,No,No,1,No,Month-to-month,Electronic check,19.45,19.45,0,1,53.853325757312966,Medium Risk
0685-MLYYM,Female,1,No,No,2,Fiber optic,Month-to-month,Electronic check,70.75,154.85,1,1,85.13441119683675,High Risk
6777-TGHTM,Female,0,No,No,53,Fiber optic,One year,Credit card (automatic),106.95,5785.5,1,1,52.39027977552768,Medium Risk
4011-ARPHK,Male,0,No,No,27,DSL,Month-to-month,Mailed check,50.35,1411.35,0,0,20.16600165820843,Low Risk
8495-LJDFO,Female,1,No,No,64,Fiber optic,Month-to-month,Bank transfer (automatic),108.95,7111.3,0,1,53.48758744793432,Medium Risk
2961-VNFKL,Female,0,Yes,No,71,No,Two year,Credit card (automatic),25.95,1801.9,0,0,1.438176334162529,Low Risk
4531-AUZNK,Female,0,Yes,Yes,51,Fiber optic,One year,Mailed check,95.15,5000.05,0,0,22.556076903196303,Low Risk
6711-VTNRE,Female,0,No,No,36,Fiber optic,Month-to-month,Electronic check,87.55,3078.1,1,1,59.86616576913946,Medium Risk
8097-VBQTZ,Male,0,No,No,54,DSL,Month-to-month,Mailed check,69.9,3883.3,0,0,15.025763480005388,Low Risk
0732-OCQOC,Female,0,Yes,Yes,52,No,Two year,Bank transfer (automatic),25.05,1270.25,0,0,2.507475139750974,Low Risk
1471-GIQKQ,Female,0,No,No,1,DSL,Month-to-month,Electronic check,49.95,49.95,0,1,67.31212409912246,Medium Risk
1355-KUSBG,Female,0,Yes,Yes,7,DSL,Month-to-month,Electronic check,48.8,349.8,0,1,66.7560253184297,Medium Risk
3325-FUYCG,Male,0,Yes,Yes,28,Fiber optic,One year,Electronic check,106.1,2847.4,1,0,37.462779022242536,Low Risk
9107-UKCKY,Male,0,Yes,No,61,DSL,One year,Electronic check,79.8,4914.8,0,0,31.63294599281385,Low Risk
0480-KYJVA,Female,0,Yes,Yes,72,No,Two year,Credit card (automatic),24.25,1784.5,0,0,0.7000709851516755,Low Risk
1952-DVVSW,Female,0,Yes,No,10,No,One year,Mailed check,20.1,184.4,0,0,15.79040422905697,Low Risk
7159-FVYPK,Female,0,Yes,Yes,3,DSL,Month-to-month,Bank transfer (automatic),69.15,235.0,0,1,72.17779559415814,High Risk
5906-CVLHP,Female,0,Yes,Yes,45,DSL,One year,Credit card (automatic),54.15,2319.8,1,0,4.006794451894748,Low Risk
9648-BCHKM,Female,0,Yes,Yes,18,No,Two year,Credit card (automatic),24.65,471.35,0,0,5.8543066429937785,Low Risk
4039-PIMHX,Male,1,Yes,No,49,DSL,Two year,Mailed check,49.8,2398.4,0,0,5.051459143716812,Low Risk
6500-JVEGC,Male,0,No,No,68,Fiber optic,One year,Bank transfer (automatic),101.35,7110.75,0,0,18.971322098117327,Low Risk
4118-CEVPF,Female,1,No,No,35,Fiber optic,One year,Bank transfer (automatic),110.8,3836.3,0,0,35.410366531285106,Low Risk
9227-LUNBG,Female,0,No,No,1,DSL,Month-to-month,Electronic check,24.6,24.6,1,1,82.62735030255708,High Risk
5148-ORICT,Female,0,Yes,No,64,DSL,Two year,Mailed check,74.35,4759.55,0,0,2.0547817128812857,Low Risk
2925-VDZHY,Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),88.7,6501.35,0,0,2.162107599805157,Low Risk
9762-YAQAA,Male,0,No,No,39,Fiber optic,One year,Credit card (automatic),81.4,3213.75,0,0,27.211012831166308,Low Risk
1666-JXLKU,Female,0,No,No,37,Fiber optic,Month-to-month,Electronic check,100.05,3810.55,0,1,81.82974241680301,High Risk
2263-SFSQZ,Male,0,Yes,Yes,51,No,Two year,Mailed check,24.95,1222.25,0,0,2.6774669732753593,Low Risk
7471-MQPOS,Male,1,Yes,Yes,71,DSL,One year,Bank transfer (automatic),72.9,5139.65,0,0,6.5028767318749185,Low Risk
4419-UJMUS,Male,0,Yes,Yes,69,Fiber optic,Two year,Electronic check,99.35,6856.45,0,0,19.044222263892426,Low Risk
5524-KHNJP,Male,0,Yes,Yes,33,DSL,One year,Credit card (automatic),74.75,2453.3,0,0,11.423531181648016,Low Risk
4727-MCYZG,Male,0,No,No,1,DSL,Month-to-month,Mailed check,55.55,55.55,0,1,69.56958168773912,Medium Risk
3877-JRJIP,Male,0,No,No,1,DSL,Month-to-month,Electronic check,59.85,59.85,1,1,87.87250907039146,High Risk
4329-YPDDQ,Male,0,No,No,20,Fiber optic,Month-to-month,Bank transfer (automatic),108.2,2203.7,0,0,49.46302672962475,Medium Risk
6680-WKXRZ,Female,0,No,No,3,Fiber optic,Month-to-month,Bank transfer (automatic),74.4,215.8,1,1,84.1171050012581,High Risk
9867-XOBQA,Female,0,No,Yes,21,DSL,Two year,Mailed check,53.15,1183.2,0,0,4.401962705808257,Low Risk
0906-QVPMS,Male,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),115.15,8349.45,0,0,8.331878777080775,Low Risk
9611-CTWIH,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,89.45,240.45,1,1,92.75508684633576,High Risk
0295-QVKPB,Male,0,No,No,5,DSL,Month-to-month,Credit card (automatic),63.95,318.1,0,1,67.98483589560765,Medium Risk
4632-XJMEX,Male,0,No,Yes,53,DSL,One year,Credit card (automatic),62.85,3419.5,0,0,2.868373161889749,Low Risk
0655-RBDUG,Male,0,No,No,7,Fiber optic,Month-to-month,Bank transfer (automatic),98.05,713.0,1,1,92.35683683076542,High Risk
1247-QBVSH,Female,0,Yes,Yes,43,DSL,Month-to-month,Mailed check,50.2,2169.4,0,0,9.307978037475237,Low Risk
2369-FEVNO,Male,0,No,No,1,No,Month-to-month,Mailed check,19.9,19.9,0,1,52.073718767392954,Medium Risk
5832-EXGTT,Male,0,Yes,Yes,29,DSL,Month-to-month,Mailed check,60.2,1834.15,0,0,23.847644355759385,Low Risk
2829-HYVZP,Male,0,No,No,29,No,One year,Mailed check,19.8,572.2,0,0,7.976607265889574,Low Risk
2096-XOTMO,Female,0,Yes,Yes,16,No,Month-to-month,Mailed check,19.35,275.9,0,0,12.695391595989253,Low Risk
9767-FFLEM,Male,0,No,No,38,Fiber optic,Month-to-month,Credit card (automatic),69.5,2625.25,0,1,53.078606293686505,Medium Risk
0969-RGKCU,Male,0,Yes,Yes,37,No,One year,Credit card (automatic),19.8,677.05,0,0,3.032373434870225,Low Risk
2025-JKFWI,Male,0,No,No,13,Fiber optic,Month-to-month,Mailed check,99.0,1301.7,1,1,77.50756079183257,High Risk
